Year,President,Party,but_CC,or_CC,nor_CC,without_IN,unless_IN,although_IN,except_IN,terrible_JJ,afraid_JJ,disappointed_JJ,weak_JJ,crazy_JJ,lonely_JJ,suspicious_JJ,inadequate_JJ,worthless_JJ,vain_JJ,dumb_JJ,ignorant_JJ,inferior_JJ,boring_JJ,action_NN,fear_NN,enemy_NN,loss_NN,greed_NN,tragedy_NN,anger_NN,jerk_NN,hated_NN,agony_NN,anguish_NN,lies_NNS,my_PP$,me_PPO,myself_PPL,mine_PP$$,i_PPSS,i'm_PPSS,i've_PPSS,i'll_PPSS,i'd_PPSS,rather_RB,however_RB,besides_RB,sorry_UH,go_VB,take_VB,look_VB,lead_VB,move_VB,run_VB,walk_VB,drive_VB,follow_VB,carry_VB,hate_VB,lie_VB,abandon_VB,arrive_VB,despise_VB,dislike_VB,moved_VBD,followed_VBD,flew_VBD,lied_VBD,going_VBG,taking_VBG,bringing_VBG,carrying_VBG,driven_VBN,arrived_VBN,fled_VBN,goes_VBZ,hates_VBZ,arrives_VBZ,win/loss
2012,obama0917.txt,Democrat,29,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,14,0,0,37,13,8,1,0,0,0,0,0,8,4,4,1,2,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,31,2,0,0,0,0,0,0,0,0,1
2012,obama0921.txt,Democrat,23,20,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,60,17,5,3,0,0,0,0,0,9,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,1
2012,obama0922b.txt,Democrat,22,20,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,65,15,9,3,0,0,0,0,0,7,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,1
2012,obama0926b.txt,Democrat,25,33,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,0,0,69,23,8,0,2,0,0,0,0,12,8,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1
2012,obama0930.txt,Democrat,17,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,61,23,4,0,1,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,1
2012,obama1003debate1o.txt,Democrat,59,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,17,1,0,91,7,12,2,2,0,0,0,1,11,12,6,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,1,0,0,0,0,0,0,0,1
2012,obama1004.txt,Democrat,21,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,41,18,6,1,1,0,0,0,0,9,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,1
2012,obama1005.txt,Democrat,16,28,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,39,6,3,4,1,0,0,0,0,4,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1
2012,obama1008.txt,Democrat,17,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,0,0,46,21,3,3,2,0,0,0,0,5,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,1
2012,obama1011.txt,Democrat,9,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,11,0,0,34,9,2,1,1,0,0,0,0,10,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1
2012,obama1016debate2o.txt,Democrat,58,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,7,0,0,120,27,23,2,4,0,0,0,1,14,7,6,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,0,0,0,0,0,1,0,0,1
2012,obama1017a.txt,Democrat,15,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,6,0,0,56,17,8,0,0,0,0,0,0,11,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,1,0,0,1
2012,obama1019.txt,Democrat,14,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,40,5,2,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1
2012,obama1022debate3.txt,Democrat,56,11,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12,12,1,0,107,0,0,0,0,0,0,0,0,8,15,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,3,1,4,0,0,0,0,0,1
2012,obama1023a.txt,Democrat,20,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,55,9,2,3,0,1,0,0,0,13,3,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,1
2012,obama1024a.txt,Democrat,11,12,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,44,7,5,2,1,0,0,0,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1
2012,obama1024b.txt,Democrat,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,37,9,7,2,0,0,0,0,1,12,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1
2012,obama1025.txt,Democrat,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,47,15,5,1,1,0,0,0,1,9,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1
2012,obama1025a.txt,Democrat,12,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,48,13,5,1,1,0,0,0,0,10,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,0,0,1
2012,obama1025b.txt,Democrat,13,15,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,69,19,9,2,2,0,0,0,0,11,4,11,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,1
2012,obama1027.txt,Democrat,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,38,7,2,0,1,0,0,0,0,9,2,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1
2012,obama1101.txt,Democrat,19,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,11,0,0,33,9,5,3,0,0,0,0,0,4,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,1
2012,obama1102.txt,Democrat,21,23,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,17,0,0,54,10,6,0,1,0,0,0,0,9,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,1
2012,obama1102b.txt,Democrat,17,17,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,13,0,0,54,21,2,2,0,0,0,0,0,7,0,3,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,2,0,0,1
2012,obama1103b.txt,Democrat,18,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,17,0,0,45,15,5,2,4,0,0,0,0,4,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,1
2012,obama1104.txt,Democrat,21,21,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,35,8,6,1,0,0,0,0,0,5,0,2,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,3,0,0,1
2012,obama1105.txt,Democrat,30,24,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,1,0,96,33,9,3,4,0,0,0,0,21,3,5,1,2,1,2,5,0,0,0,0,0,0,0,0,0,0,1,0,10,1,1,0,1,0,0,7,0,0,1
2012,obama1106.txt,Democrat,13,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,36,0,0,0,0,2,0,0,0,4,0,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2012,romney120508.txt,Republican,11,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,23,0,4,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,romney120512.txt,Republican,18,7,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,7,1,1,22,1,2,0,0,2,1,0,0,1,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,romney120515.txt,Republican,6,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,14,1,1,0,0,1,0,0,0,5,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
2012,romney120518.txt,Republican,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,romney120523.txt,Republican,17,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,29,0,3,5,5,1,0,0,0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2012,romney120607.txt,Republican,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,0,2,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,romney120615.txt,Republican,12,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,20,0,1,0,1,0,0,0,0,3,4,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
2012,romney120621.txt,Republican,12,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,25,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
2012,romney120628.txt,Republican,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,romney120711.txt,Republican,12,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,7,0,0,64,4,1,2,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2012,romney120724.txt,Republican,11,10,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,6,2,0,2,31,1,0,2,0,0,1,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,romney120729.txt,Republican,10,10,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,7,1,0,0,10,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,romney120731.txt,Republican,8,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,7,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,romney120811.txt,Republican,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2012,romney120814.txt,Republican,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,19,0,2,1,1,0,0,0,0,3,1,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
2012,romney120911.txt,Republican,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,2,0,0,0,0,0,8,4,1,0,47,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,romney120911b.txt,Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,romney120912.txt,Republican,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,16,3,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2012,romney120925.txt,Republican,19,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,4,1,0,28,2,5,4,0,2,1,0,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2012,romney121003debate1r.txt,Republican,54,18,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,13,1,0,152,31,13,17,9,4,0,0,2,15,16,17,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,53,7,3,0,0,0,0,2,0,0,0
2012,romney121016debate2r.txt,Republican,30,20,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,38,18,0,1,175,28,8,12,4,3,0,0,1,15,9,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,56,7,6,0,0,0,0,1,0,0,0
2012,romney121022debate3.txt,Republican,57,12,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,11,19,1,1,198,0,0,0,0,1,1,0,2,20,18,24,4,4,6,3,0,1,3,0,0,0,0,0,0,0,0,1,0,54,3,0,0,0,0,0,0,0,0,0
2012,romney121107.txt,Republican,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,18,1,1,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
